"Gene","logFC_12649","P_12649","logFC_21138","P_21138","logFC_53987","P_53987","MetaP","FDR","Direction","MeanLogFC","Significant"
"SSTR2",-0.137620777818667,0.037524237438769,-0.214731244,0.055799841612472,-0.231618235237083,0.018009712916738,0.00237791994378663,0.0223979711021353,"Consistent",-0.194656752351917,TRUE
"RIF1",0.0393093611273363,0.526657494593706,0.112476506127435,0.00177203078550621,-0.196919551182578,0.0404032053860672,0.00237775654442196,0.0223979711021353,"Mixed",-0.0150445613092689,TRUE
"SCYL2",-0.0841265382276895,0.218233079038522,-0.390357932,0.00375210447468014,-0.323775540686374,0.046116847707372,0.0023806396317242,0.0224073392583084,"Consistent",-0.266086670304688,TRUE
"NUP50",0.14883794898848,0.0216086182553819,-0.185643815,0.0433000696910732,-0.139683823925414,0.0408388588462869,0.00240390027664429,0.0224218780992304,"Mixed",-0.0588298966456446,TRUE
"SOS2",-0.111371542950333,0.0338284501627301,0.118894998250203,0.157744197009143,-0.221564846282848,0.00712155986591708,0.00239309636616037,0.0224218780992304,"Mixed",-0.0713471303276594,TRUE
"MORF4L1",0.145825458985152,0.0537380281738583,-0.257045875,0.00477851489094375,-0.0858388808747996,0.148206255463621,0.00239595596341885,0.0224218780992304,"Mixed",-0.0656864322965491,TRUE
"EIF2S2",-0.117753330982639,0.107627575183498,-0.202954831,0.0159244032142006,0.130520684119524,0.0223222161044274,0.00240633617111479,0.0224218780992304,"Mixed",-0.0633958259543716,TRUE
"TAB2",-0.0819251513627357,0.252721675223268,0.131051516374601,0.0659690627764487,0.21213711410914,0.00229479852229067,0.0024063513796541,0.0224218780992304,"Mixed",0.0870878263736685,TRUE
"SYT5",-0.11112392408055,0.292157211053069,-0.227923432,0.0119492263036397,-0.235046847622808,0.0108465406520446,0.00238602286466592,0.0224218780992304,"Consistent",-0.191364734567786,TRUE
"CDC14A",-0.0418501125743864,0.295902083598506,0.0725751496769398,0.11409575302209,0.225292826840588,0.00112415885719867,0.00239053504645165,0.0224218780992304,"Mixed",0.085339287981047,TRUE
"CTH",0.0937618334346295,0.310357746153032,-0.042513902,0.489200628222775,0.358420011408738,0.000250731521161899,0.00239648838657693,0.0224218780992304,"Mixed",0.136555980947789,TRUE
"MYCBP2",0.0697035850252465,0.31572056544554,-0.251144828,0.0406151991669865,-0.192849891718437,0.00297766361427241,0.00240243446434183,0.0224218780992304,"Mixed",-0.124763711564397,TRUE
"TRAF4",0.0345256715064624,0.606626463644133,0.201962266261902,0.00151130468150666,0.131776773169276,0.0413581869982155,0.00238867805754092,0.0224218780992304,"Consistent",0.12275490364588,TRUE
"KLHDC2",-0.0290008265012673,0.734596506404929,-0.33491062,0.00534529287253022,-0.16959973441735,0.00972842569837518,0.00240332558275892,0.0224218780992304,"Consistent",-0.177837060306206,TRUE
"MACO1",0.00798113832406866,0.861275508114727,-0.085143456,0.434046883322747,0.272665344146136,0.000102110113132466,0.00240189042350475,0.0224218780992304,"Mixed",0.0651676754900681,TRUE
"SYNGR3",0.0168635386836673,0.904160112547535,-0.33046405,0.00926885829245337,-0.135770180153589,0.00452530438971633,0.00238906041777834,0.0224218780992304,"Mixed",-0.149790230489974,TRUE
"TANC2",-0.00317212111989118,0.955135946689941,-0.188332388,0.054000235129708,-0.501386336003256,0.000739194552258908,0.00239949046371792,0.0224218780992304,"Consistent",-0.230963615041049,TRUE
"TXNDC9",0.0948690428041958,0.263465890110831,-0.312949344,0.0122087091748004,-0.114413783965011,0.0119114104108663,0.00240922363728717,0.0224325489782961,"Mixed",-0.110831361720272,TRUE
"KDSR",-0.0690938171695632,0.0847078316031634,0.148181218911339,0.11876288732345,0.145439900284096,0.00381629110703423,0.0024132802197489,0.0224381508763912,"Mixed",0.0748424340086239,TRUE
"TMEM183A",-0.0746100839680768,0.435920797144803,-0.243172515,0.0277491713372409,-0.182800210617877,0.00317121205345555,0.00241162241501197,0.0224381508763912,"Consistent",-0.166860936528651,TRUE
"PTPN14",-0.13053710560474,0.0185980751842068,-0.078419153,0.0662063440348729,-0.130048885961515,0.0312461486924051,0.00241747996492225,0.0224611210760909,"Consistent",-0.113001714855418,TRUE
"CTIF",-0.111966829710374,0.0045081604593238,-0.036018356,0.619154373054124,-0.116640133552568,0.0138133394058727,0.00242175378880935,0.0224686856877461,"Consistent",-0.0882084397543141,TRUE
"DNAJB9",0.100336533087924,0.101593037108905,-0.246128571,0.018099608032982,0.139386762816348,0.0209543095365021,0.00242042202910822,0.0224686856877461,"Mixed",-0.00213509169857618,TRUE
"SEMA3D",-0.089869722863579,0.058790185311628,0.139100480449819,0.00282518436728098,-0.057913615361203,0.233151142326655,0.00243044502903503,0.0225171544095122,"Mixed",-0.00289428592498766,TRUE
"WDFY3",0.103625422346957,0.125931665701958,-0.161823065,0.0446053424575459,-0.119234822580006,0.00688880193118266,0.00242895627971049,0.0225171544095122,"Mixed",-0.0591441550776833,TRUE
"DNAJC4",-0.19286754298784,0.00216219405994233,-0.084841739,0.229197991589936,0.100492318614272,0.0784163866748322,0.00243746328152891,0.0225233104486389,"Mixed",-0.0590723211245228,TRUE
"PARD3",0.141294393275811,0.18517073340762,0.340026546605876,0.00344319782799073,0.212654742803236,0.0608659773735383,0.00243468067067443,0.0225233104486389,"Consistent",0.231325227561641,TRUE
"JAK2",0.046166646682555,0.344011879076724,0.133336214187964,0.217124528078436,0.355181281328766,0.000520422620760641,0.00243804561481148,0.0225233104486389,"Consistent",0.178228047399762,TRUE
"SGPP1",-0.00375982259447127,0.970265837629982,-0.490976309,0.0135466357513228,0.142526383366302,0.0029542130443749,0.00243585665497947,0.0225233104486389,"Mixed",-0.11740324940939,TRUE
"GPR21",0.138397109729739,0.0310026101630585,-0.227071368,0.0150692723337473,-0.107715938775831,0.0834598928485605,0.00244419097943115,0.0225640345642013,"Mixed",-0.0654633990153639,TRUE
"N4BP2L2",0.157450620017502,0.0223044453516541,0.371552445841339,0.213594642032501,0.194079354802318,0.00821341622040505,0.00245131350056913,0.0225657070328639,"Consistent",0.24102747355372,TRUE
"CAMSAP2",0.141912217657737,0.0716877658550033,-0.241862381,0.0587689644799874,-0.262040129000055,0.00931232569119382,0.00245663469920547,0.0225657070328639,"Mixed",-0.120663430780773,TRUE
"EIF2S1",0.0995731491108875,0.121783284046208,-0.242024543,0.00860981807019382,-0.169755354806336,0.0374284403053079,0.00245724920944457,0.0225657070328639,"Mixed",-0.104068916231816,TRUE
"SEC23IP",-0.0870451797387961,0.131664179674267,-0.111775843,0.302756956182876,-0.259080855555564,0.000982948137272802,0.00245403746145755,0.0225657070328639,"Consistent",-0.152633959431453,TRUE
"CCDC25",-0.0695478985919156,0.253725214065728,-0.141678376,0.0224610607002981,-0.213278530730952,0.00685156401691632,0.00244703915764898,0.0225657070328639,"Consistent",-0.141501601774289,TRUE
"RBM38",-0.0635736660533723,0.269805228099534,0.124235031402877,0.0550788631216859,0.169634845724095,0.00264221165524446,0.00245827049438005,0.0225657070328639,"Mixed",0.0767654036911998,TRUE
"KCNQ3",-0.0558337749502718,0.399871887754257,-0.283242479,0.0112591555722472,-0.266686657865193,0.00868153254712926,0.00244907565181014,0.0225657070328639,"Consistent",-0.201920970605155,TRUE
"WIPI1",0.00265573990018897,0.962918598312582,0.117244170907805,0.0774532965712953,0.242974207643922,0.000526159656031221,0.00245708011559824,0.0225657070328639,"Consistent",0.120958039483972,TRUE
"VPS13A",0.210219109448119,0.00213076325006075,-0.182171452,0.24314955910742,0.11853735683318,0.0765802083786698,0.00247939973371766,0.0226341287326194,"Mixed",0.0488616714270997,TRUE
"NBPF12",0.186240533209586,0.00227983775683674,0.104719260629855,0.184435623843555,0.10592930266637,0.0949326147156313,0.00249181145308634,0.0226341287326194,"Consistent",0.132296365501937,TRUE
"ALDH1B1",-0.116713026747503,0.00962563160450321,-0.091879434,0.0851450307142008,-0.114139249134139,0.0485480347675528,0.00248520056869012,0.0226341287326194,"Consistent",-0.107577236627214,TRUE
"UBAP2",0.131607204941898,0.0220542291535963,0.128489450063896,0.0304421631320985,-0.102327243764982,0.0592051081523691,0.00248316225160093,0.0226341287326194,"Mixed",0.0525898037469372,TRUE
"NUP98",0.175462922118323,0.0280172701241315,-0.199676166,0.00563965479315629,0.0930624601634698,0.251540193619332,0.00248297035771393,0.0226341287326194,"Mixed",0.0229497387605975,TRUE
"ME1",0.177073357540563,0.0380642864085903,0.0981846242558255,0.0865755847769229,0.14588460598722,0.012098363400386,0.0024893400482683,0.0226341287326194,"Consistent",0.140380862594536,TRUE
"RASGRF1",-0.275465038504694,0.052294951891808,-0.561431258,0.00827244246468076,-0.198544683145164,0.0911981268994942,0.00246795051116092,0.0226341287326194,"Consistent",-0.34514699321662,TRUE
"SLC12A2",-0.0939800303375682,0.0609928350075316,-0.089268841,0.234263823409156,-0.312406639087885,0.0027868824823313,0.00248681171784876,0.0226341287326194,"Consistent",-0.165218503475151,TRUE
"ARMC8",0.103126976756325,0.0644338322678257,-0.377231195,0.00468767073696754,-0.0558963503080925,0.130943684781472,0.00247298194125136,0.0226341287326194,"Mixed",-0.110000189517256,TRUE
"ARK2N",-0.0698833999388841,0.0655506191755577,-0.105081854,0.0676239953324815,-0.188076494433709,0.00895408720743597,0.00248021490473015,0.0226341287326194,"Consistent",-0.121013916124198,TRUE
"GRIN2C",0.169178710387483,0.151801134173814,0.291546356001078,0.0407665758002189,0.274670726354746,0.00645602598449004,0.00249360522106232,0.0226341287326194,"Consistent",0.245131930914435,TRUE
"CACNB2",0.154867789412059,0.191903405038946,0.243962143202336,0.0293590233392463,-0.24615152602959,0.00707346293759757,0.00248847642489478,0.0226341287326194,"Mixed",0.0508928021949349,TRUE
"GRM1",-0.0669334976688498,0.203258936558643,-0.130355347,0.234204526926992,-0.207870031651819,0.000836776816298453,0.00248752644268638,0.0226341287326194,"Consistent",-0.135052958773556,TRUE
"SLC24A2",-0.0760319984993929,0.231628275762652,-0.424003825,0.00657122369356155,-0.0930724528976938,0.0262448985942619,0.00249331368352867,0.0226341287326194,"Consistent",-0.197702758799029,TRUE
"GABRA5",-0.122830409415394,0.267813518567702,-0.408351112,0.00456784597752279,-0.306078563582997,0.0323555759918949,0.00247456173796665,0.0226341287326194,"Consistent",-0.279086694999464,TRUE
"SNURF",-0.117518934230851,0.464165463439475,-0.50545575,0.00254103444354751,-0.218009397549361,0.0335757074091963,0.00247557092657003,0.0226341287326194,"Consistent",-0.280328027260071,TRUE
"SLC2A14",-0.239246700800297,0.00399503013225817,-0.297864061,0.0261259088882022,-0.0766711340558794,0.38680331076432,0.00251510157822631,0.022756330780424,"Consistent",-0.204593965285392,TRUE
"SEPHS1",-0.108091875818469,0.0169981212422357,-0.108935473,0.0622984540903247,-0.125586561519293,0.0380090391465098,0.00250884528059819,0.022756330780424,"Consistent",-0.114204636779254,TRUE
"OLR1",-0.166225046821601,0.0475239837814971,-0.246486484,0.0243711925988471,-0.268858518162637,0.0348694186626183,0.00251582808535599,0.022756330780424,"Consistent",-0.227190016328079,TRUE
"ETNK1",-0.0741900322633846,0.0876192015021238,-0.523604315,0.00923758017266436,-0.156396125684291,0.0498362347791671,0.00251329942111725,0.022756330780424,"Consistent",-0.251396824315892,TRUE
"YES1",0.135782639053399,0.203101390298116,0.206498307873241,0.108726978692839,0.213852834700621,0.00182588009810576,0.00251244251281133,0.022756330780424,"Consistent",0.185377927209087,TRUE
"ENAH",0.238505845126793,0.0294231491105088,0.135999271225296,0.140951726136611,0.162680179448483,0.00979221789653017,0.00252730537165251,0.0228283515107055,"Consistent",0.179061765266857,TRUE
"ZC3H13",0.0813130701910278,0.207034894452214,0.106834233644208,0.0410529049096923,0.186907467279243,0.00477725639402957,0.00252694865480896,0.0228283515107055,"Consistent",0.12501825703816,TRUE
"FKBP11",-0.0901365108164995,0.0917700563776738,-0.190926097,0.260897075254095,-0.191351901718614,0.00170453873917485,0.00253753850329986,0.0229048558855885,"Consistent",-0.157471503178371,TRUE
"MAPK14",0.094103673165252,0.0292594308755141,-0.263988778,0.0275201972736247,-0.153132572447591,0.0507598885148872,0.00254071267633691,0.0229175812173195,"Mixed",-0.107672559094113,TRUE
"BRF1",-0.0991526702931687,0.0641760648898856,0.158315874315645,0.0726546458209417,-0.184542627136284,0.00878764837487699,0.00254586432503495,0.0229481136140728,"Mixed",-0.0417931410379358,TRUE
"NNT",-0.19215775604927,0.153573195423328,-0.416422967,0.0258962363199953,-0.194216943468495,0.0103120879254216,0.00254774043909287,0.0229490988650328,"Consistent",-0.267599222172588,TRUE
"COL9A1",-0.036805686850208,0.496326242768115,-0.04167675,0.120622402480586,-0.249703957900501,0.000686162832288761,0.00255122971103281,0.0229646034072108,"Consistent",-0.109395464916903,TRUE
"TLK1",-0.125011487186106,0.00954165212504541,-0.06511514,0.158671349110793,-0.150047798594524,0.027187517778117,0.00255542676143561,0.0229864530500603,"Consistent",-0.11339147526021,TRUE
"PERP",-0.187326423848291,0.00123854480659082,0.156717823832405,0.129146609956874,0.0631373634268093,0.258237772630385,0.00256279589074925,0.023016162999764,"Mixed",0.0108429211369744,TRUE
"TYRO3",-0.109867518221491,0.170815288625198,-0.186602566,0.066832948441899,-0.203881216090298,0.00362038673145789,0.00256404556629907,0.023016162999764,"Consistent",-0.166783766770596,TRUE
"PRKRA",-0.0328102004794841,0.69416774334864,-0.268981309,0.0107711601906686,0.29789524389869,0.00552688194736137,0.0025637293754184,0.023016162999764,"Mixed",-0.00129875519359799,TRUE
"QKI",0.238665250348255,0.060132478087567,0.221588653171487,0.0518676015627772,0.205616119160617,0.0132938674049694,0.00257076538178247,0.0230446318453916,"Consistent",0.221956674226786,TRUE
"CLK4",-0.0386006062412747,0.626515675475042,-0.209243468,0.0283938754396614,-0.302565457200435,0.00232912407591139,0.00256927180771225,0.0230446318453916,"Consistent",-0.183469843813903,TRUE
"LARP4",-0.0765127582977736,0.0852607067756305,-0.143086534,0.139371979354774,-0.177292522465061,0.00349320455121664,0.00257315690743749,0.023050162117728,"Consistent",-0.132297271587612,TRUE
"PDZRN3",0.296384523416699,0.018071473142101,0.0716081866325142,0.133200811754861,0.205744342826186,0.0173216664120716,0.00258262011110428,0.0230871662925901,"Consistent",0.1912456842918,TRUE
"PPP1CA",-0.0931238002692787,0.0589279064883176,-0.122510453,0.0210604201886785,-0.108657711834027,0.0335911852974183,0.00258224552738767,0.0230871662925901,"Consistent",-0.108097321701102,TRUE
"SMC2",-0.147749951574751,0.0672318832142994,-0.214160026,0.047480140177507,-0.218176366835046,0.0130450980303145,0.00257990938581636,0.0230871662925901,"Consistent",-0.193362114803266,TRUE
"C2CD2",0.155749454239221,0.00234867501438473,-0.052344574,0.492162728300842,0.161183575685117,0.036328316579512,0.00259773438269891,0.0231941975496142,"Mixed",0.0881961519747794,TRUE
"PRSS2",-0.0891090003611827,0.0546164450611307,-0.117717941,0.119180766243038,-0.205569605918428,0.00646881282776306,0.00260352144332416,0.0231941975496142,"Consistent",-0.13746551575987,TRUE
"RB1",-0.0796546868480759,0.107600994481482,-0.106792896,0.0621829394745548,0.162821057287896,0.00627859806336708,0.0025985854439179,0.0231941975496142,"Mixed",-0.00787550852005985,TRUE
"SLC35A2",-0.0800540023344434,0.119754577163755,0.142541765469533,0.0442774545600381,-0.169925083957486,0.0079364958377531,0.00260228838758317,0.0231941975496142,"Mixed",-0.0358124402741323,TRUE
"UQCRFS1",-0.0866480807858849,0.344156431522319,-0.354778746,0.00281924416976495,-0.156276187160932,0.0433349377377108,0.00260043563405042,0.0231941975496142,"Consistent",-0.199234337982272,TRUE
"DCAKD",-0.0805945584195871,0.0896426244264415,0.0717153493921652,0.0946040618391316,-0.182575887292046,0.00497342410484581,0.00260709479492886,0.0232101126054359,"Mixed",-0.0638183654398226,TRUE
"GLUD2",0.163556941537625,0.117861914433729,-0.066015037,0.0829674133085725,-0.159182007385169,0.00432141449822191,0.0026111736645075,0.0232146028256591,"Mixed",-0.0205467009491816,TRUE
"PIK3R1",0.137930132025931,0.120046050200659,-0.128132138,0.267450787911383,-0.3304960102825,0.0013151141043813,0.00260943817438802,0.0232146028256591,"Mixed",-0.10689933875219,TRUE
"FKBP5",0.237954949964367,0.0298738693985707,0.328003928125014,0.140877159448658,0.667717757710481,0.0100722275827144,0.00261784752731118,0.0232570425007883,"Consistent",0.411225545266621,TRUE
"GFM1",-0.0244078828175969,0.636218965920956,-0.265978361,0.0121728320757325,-0.197614965311819,0.00547770918012929,0.00261952830692534,0.0232570425007883,"Consistent",-0.162667069709805,TRUE
"SEZ6L",0.0804314752758426,0.349640502780126,-0.197918518,0.0221219833078511,-0.272888349314173,0.00549985738553633,0.00262547561857809,0.0232939226842287,"Mixed",-0.130125130679444,TRUE
"SF3B1",0.0877914400396733,0.265285358063174,-0.09824662,0.175873011158981,-0.269261045477094,0.00091561514999288,0.00263456174097909,0.0233426483312261,"Mixed",-0.0932387418124737,TRUE
"ATXN10",-0.0617292318576297,0.41518353276478,-0.229156954,0.00608799627837366,-0.107286089147323,0.0168955912726345,0.00263387702872205,0.0233426483312261,"Consistent",-0.132724091668317,TRUE
"CCNG2",0.168760610890007,0.0560321115158627,-0.384252572,0.0217313071352906,0.10511152649172,0.0351449241442251,0.00263834789779032,0.0233468388688261,"Mixed",-0.0367934782060909,TRUE
"CSE1L",0.112208264761767,0.211560612430952,-0.325452716,0.00498662548534922,-0.114679289461847,0.0405695675573906,0.00263862956805271,0.0233468388688261,"Mixed",-0.109307913566693,TRUE
"ALDH9A1",0.132852387124387,0.112825999799032,0.268357544967014,0.0243132246098228,0.176033799667744,0.0156193487352916,0.00264098752617161,0.0233517950833513,"Consistent",0.192414577253048,TRUE
"NR2C1",0.182021551995568,0.0259397216096918,0.0292016394202199,0.236247460121911,0.14972315283983,0.00702498877117049,0.00265130392607606,0.0234234765475364,"Consistent",0.120315448085206,TRUE
"DUSP4",-0.151136725212226,0.0262800598709615,-0.261251981,0.106928373705242,-0.30903552028357,0.0153425421063606,0.00265450438663281,0.0234234765475364,"Consistent",-0.240474742165265,TRUE
"TRAPPC3",-0.0783077204128126,0.0707286806102029,-0.309266927,0.00280836803806552,-0.107367264259012,0.216945342879292,0.00265341770577041,0.0234234765475364,"Consistent",-0.164980637223942,TRUE
"GNA12",0.114453248398558,0.075436776276892,0.144849690359926,0.0924622028700966,0.186261732922475,0.00619145186997423,0.00265813383077425,0.0234236772916735,"Consistent",0.148521557226986,TRUE
"PAAF1",0.0305805231787648,0.599085442100285,0.0685243012518768,0.11061521750369,0.231390446144356,0.000651232084472232,0.00265662557792438,0.0234236772916735,"Consistent",0.110165090191666,TRUE
"ZFPL1",-0.10682106825493,0.0211855867202692,-0.138208529,0.0417550830542757,-0.183063061502061,0.0488659449924353,0.00266022515773366,0.0234262132703746,"Consistent",-0.142697552918997,TRUE
"RASL11B",0.283001235976617,0.000709229967943692,0.0591450794750994,0.118637677778661,0.0730317883640303,0.515397709489676,0.00266725023896107,0.0234652220057375,"Consistent",0.138392701271916,TRUE
"IGF1R",0.180881499271464,0.160056569913948,-0.126390658,0.0480086767020653,0.198033589581723,0.00564626050633789,0.00266826798848828,0.0234652220057375,"Mixed",0.0841748102843954,TRUE
"SLC7A5P1",-0.0535700164242048,0.315756592227901,-0.152786511,0.0269179464048275,-0.217890601246925,0.00511284430186819,0.00267181255404626,0.0234804961194228,"Consistent",-0.141415709557043,TRUE
"RPL5",0.141481669569506,0.00296776249087378,-0.077867708,0.139676305516379,0.0687466493383493,0.105396038882521,0.00268354290154825,0.0235358127942,"Mixed",0.0441202036359519,TRUE
"SNTB2",-0.100474049907711,0.188313316352643,-0.176918904,0.0763771076341026,-0.224230807800856,0.00303590622619295,0.00268230857272708,0.0235358127942,"Consistent",-0.167207920569522,TRUE
"SEPTIN8",-0.136398934739097,0.267228592600811,0.205861759922334,0.0218951279412741,-0.104862047491263,0.00745869290023937,0.00268109567702408,0.0235358127942,"Mixed",-0.0117997407693419,TRUE
"ROGDI",-0.0780473290047663,0.288644350556966,-0.180174683,0.0568147900538127,-0.156924335778614,0.00269373070150266,0.002707992987414,0.0237022378123453,"Consistent",-0.138382115927793,TRUE
"UQCRB",0.0444295019308942,0.467169657283636,-0.341323131,0.00286252582950721,-0.113845325945698,0.0329928809572759,0.00270526175684601,0.0237022378123453,"Mixed",-0.136912985004935,TRUE
"KLF7",0.0394830301553499,0.476558307886524,0.204785661056327,0.0113147865351209,0.134036390798291,0.00819022582718656,0.00270737758221338,0.0237022378123453,"Consistent",0.126101694003323,TRUE
"ADH5",0.206742470748419,0.0135221735268583,0.016419558687879,0.771260834623106,0.141051436249951,0.00425116549874707,0.00271606982171261,0.0237174122287144,"Consistent",0.121404488562083,TRUE
"EFEMP1",0.26041944469668,0.0731369075335927,0.689317682274561,0.0161997177564787,0.468438636142976,0.0374379180879901,0.00271709539974385,0.0237174122287144,"Consistent",0.472725254371406,TRUE
"PTCD1",-0.0671117719147531,0.123882519022228,0.172018482509837,0.0255796417842655,-0.110285222094438,0.0140200626998298,0.002720682440587,0.0237174122287144,"Mixed",-0.00179283716645143,TRUE
"NEBL",-0.0951839588908143,0.125498528179782,0.140126022245026,0.140086570801245,0.206067389770224,0.00252662683751859,0.00272028074670027,0.0237174122287144,"Mixed",0.0836698177081453,TRUE
"SLC25A44",0.0495955100046412,0.395615011182296,-0.135197572,0.0209067887348463,-0.119337198714409,0.00536396314217532,0.00271755793644502,0.0237174122287144,"Mixed",-0.068313086903256,TRUE
"CCNI",0.0654987578989594,0.517926633717598,-0.24307425,0.000719099218871528,-0.0731768783913225,0.11906453712078,0.00271649908914877,0.0237174122287144,"Mixed",-0.0835841234974544,TRUE
"SH3GLB1",0.13083740345302,0.115068370333506,0.239177528292958,0.00966915122584103,0.143076619958466,0.0400145253183389,0.00272534848077303,0.0237412873992913,"Consistent",0.171030517234815,TRUE
"SLC44A4",-0.0700383267288576,0.203315074797896,0.0633804376836133,0.115643322924992,0.152142669424063,0.00189499303252345,0.0027270768188269,0.0237412873992913,"Mixed",0.0484949267929397,TRUE
"SPTSSA",0.154917182178004,0.0163431104542915,0.140546802225242,0.292136921051291,0.123326641207298,0.00934069824452293,0.00272915127961163,0.0237428301687227,"Consistent",0.139596875203514,TRUE
"ARF1",0.0522571295653691,0.346850429604612,-0.366764913,0.015110891173487,-0.223825515488993,0.00851548479368378,0.00273090986773976,0.0237428301687227,"Mixed",-0.179444432974541,TRUE
"PRPS1",-0.214792447364569,0.145549660160086,-0.531145373,0.00625031714018662,-0.281311670688503,0.0491487466161081,0.00273495507754024,0.0237462108971726,"Consistent",-0.34241649701769,TRUE
